GP219940820|      1.000000000
GP219940821|      1.000000000
GP219940822|      1.000000000
GP219940823|      1.000000000
GP219940824|      1.000000000
GP219940825|      1.000000000
GP219940826|      1.000000000
GP219940827|      1.000000000
GP219940828|      1.000000000
GP219940829|      1.000000000
GP219940830|      1.000000000
GP219940831|      1.000000000
GP219940832|      1.000000000
GP219940833|      1.000000000
GP219940835|       .000000000
GP219940836|      1.000000000
GP119940101|      1.000000000
GP119940102|      1.000000000
GP119940103|      1.000000000
GP119940104|      1.000000000
GP119940105|      1.000000000
GP119940106|      1.000000000
GP119940107|      1.000000000
GP119940108|      1.000000000
GP119940109|      1.000000000
GP119940110|      1.000000000
GP119940111|      1.000000000
GP119940112|      1.000000000
GP119940113|      1.000000000
GP119940114|      1.000000000
GP119940115|      1.000000000
GP119940116|      1.000000000
GP119940117|      1.000000000
GP119940118|      1.000000000
GP119940119|      1.000000000
GP220081136|       .000000000
GP119940120|      1.000000000
GP119940121|      1.000000000
GP119940122|      1.000000000
GP119940123|      1.000000000
GP119940124|      1.000000000
GP119940125|      1.000000000
GP119940126|      1.000000000
GP119940127|      1.000000000
GP119940128|      1.000000000
GP119940129|      1.000000000
GP119940130|      1.000000000
GP119940131|      1.000000000
GP119940132|      1.000000000
GP119940133|      1.000000000
GP119940135|       .000000000
GP119940136|       .000000000
GP119940201|      1.000000000
GP119940202|      1.000000000
GP119940203|      1.000000000
GP119940204|      1.000000000
GP119940205|      1.000000000
GP119940206|      1.000000000
GP119940207|      1.000000000
GP119940208|      1.000000000
GP119940209|      1.000000000
GP119940210|      1.000000000
GP119940211|      1.000000000
GP119940212|      1.000000000
GP119940213|      1.000000000
GP119940214|      1.000000000
GP119940215|      1.000000000
GP119940216|      1.000000000
GP119940217|      1.000000000
GP119940218|      1.000000000
GP119940219|      1.000000000
GP119940220|      1.000000000
GP119940221|      1.000000000
GP119940222|      1.000000000
GP220020536|       .000000000
GP119940223|      1.000000000
GP119940224|      1.000000000
GP119940225|      1.000000000
GP119940226|      1.000000000
GP119940227|      1.000000000
GP119940228|      1.000000000
GP119940229|      1.000000000
GP119940230|      1.000000000
GP119940231|      1.000000000
GP119940232|      1.000000000
GP119940233|      1.000000000
GP119940235|       .000000000
GP119940236|       .000000000
GP119940301|      1.000000000
GP119940302|      1.000000000
GP119940303|      1.000000000
GP119940304|      1.000000000
GP119940305|      1.000000000
GP119940306|      1.000000000
GP119940307|      1.000000000
GP119940308|      1.000000000
GP119940309|      1.000000000
GP119940310|      1.000000000
GP119940311|      1.000000000
GP119940312|      1.000000000
GP119940313|      1.000000000
GP119940314|      1.000000000
GP119940315|      1.000000000
GP119940316|      1.000000000
GP119940317|      1.000000000
GP119940318|      1.000000000
GP119940319|      1.000000000
GP119940320|      1.000000000
GP119940321|      1.000000000
GP119940322|      1.000000000
GP119940323|      1.000000000
GP119940324|      1.000000000
GP119940325|      1.000000000
GP119940326|      1.000000000
GP119940327|      1.000000000
GP119940328|      1.000000000
GP119940329|      1.000000000
GP119940330|      1.000000000
GP119940331|      1.000000000
GP119940332|      1.000000000
GP119940333|      1.000000000
GP119940401|      1.000000000
GP119940402|      1.000000000
GP119940403|      1.000000000
GP119940404|      1.000000000
GP119940405|      1.000000000
GP119940406|      1.000000000
GP119940407|      1.000000000
GP119940408|      1.000000000
GP119940409|      1.000000000
GP119940410|      1.000000000
GP119940411|      1.000000000
GP119940412|      1.000000000
GP119940413|      1.000000000
GP119940414|      1.000000000
GP119940415|      1.000000000
GP119940416|      1.000000000
GP119940417|      1.000000000
GP119940418|      1.000000000
GP119940419|      1.000000000
GP119940420|      1.000000000
GP119940421|      1.000000000
GP119940422|      1.000000000
GP119940423|      1.000000000
GP119940424|      1.000000000
GP119940425|      1.000000000
GP119940426|      1.000000000
GP119940427|      1.000000000
GP119940428|      1.000000000
GP119940429|      1.000000000
GP119940430|      1.000000000
GP119940431|      1.000000000
GP119940432|      1.000000000
GP119940433|      1.000000000
GP119940435|       .000000000
GP119940436|       .000000000
GP119940501|      1.000000000
GP119940502|      1.000000000
GP119940503|      1.000000000
GP119940504|      1.000000000
GP119940505|      1.000000000
GP119940506|      1.000000000
GP119940507|      1.000000000
GP119940508|      1.000000000
GP119940509|      1.000000000
GP119940510|      1.000000000
GP119940511|      1.000000000
GP119940512|      1.000000000
GP119940513|      1.000000000
GP119940514|      1.000000000
GP119940515|      1.000000000
GP119940516|      1.000000000
GP119940517|      1.000000000
GP119940518|      1.000000000
GP119940519|      1.000000000
GP119940520|      1.000000000
GP119940521|      1.000000000
GP119940522|      1.000000000
GP119940523|      1.000000000
GP119940524|      1.000000000
GP119940525|      1.000000000
GP119940526|      1.000000000
GP119940527|      1.000000000
GP119940528|      1.000000000
GP119940529|      1.000000000
GP119940530|      1.000000000
GP119940531|      1.000000000
GP119940532|      1.000000000
GP119940533|      1.000000000
GP119940535|       .000000000
GP119940536|       .000000000
GP119940601|      1.000000000
GP119940602|      1.000000000
GP119940603|      1.000000000
GP119940604|      1.000000000
GP119940605|      1.000000000
GP119940606|      1.000000000
GP119940607|      1.000000000
GP119940608|      1.000000000
GP119940609|      1.000000000
GP119940610|      1.000000000
GP119940611|      1.000000000
GP119940612|      1.000000000
GP119940613|      1.000000000
GP119940614|      1.000000000
GP119940615|      1.000000000
GP119940616|      1.000000000
GP119940617|      1.000000000
GP119940618|      1.000000000
GP119940619|      1.000000000
GP119940620|      1.000000000
GP119940621|      1.000000000
GP119940622|      1.000000000
GP119940623|      1.000000000
GP119940624|      1.000000000
GP119940625|      1.000000000
GP119940626|      1.000000000
GP119940627|      1.000000000
GP119940628|      1.000000000
GP119940629|      1.000000000
GP119940630|      1.000000000
GP119940631|      1.000000000
GP119940632|      1.000000000
GP119940633|      1.000000000
GP119940635|       .000000000
GP119940636|       .000000000
GP119940701|      1.000000000
GP119940702|      1.000000000
GP119940703|      1.000000000
GP119940704|      1.000000000
GP119940705|      1.000000000
GP119940706|      1.000000000
GP119940707|      1.000000000
GP119940708|      1.000000000
GP119940709|      1.000000000
GP119940710|      1.000000000
GP119940711|      1.000000000
GP119940712|      1.000000000
GP119940713|      1.000000000
GP119940714|      1.000000000
GP119940715|      1.000000000
GP119940716|      1.000000000
GP119940717|      1.000000000
GP119940718|      1.000000000
GP119940719|      1.000000000
GP119940720|      1.000000000
GP119940721|      1.000000000
GP119940722|      1.000000000
GP119940723|      1.000000000
GP119940724|      1.000000000
GP119940725|      1.000000000
GP119940726|      1.000000000
GP119940727|      1.000000000
GP119940728|      1.000000000
GP119940729|      1.000000000
GP119940730|      1.000000000
GP119940731|      1.000000000
GP119940732|      1.000000000
GP119940733|      1.000000000
GP119940735|       .000000000
GP119940736|      1.000000000
GP119940801|      1.000000000
GP119940802|      1.000000000
GP119940803|      1.000000000
GP119940804|      1.000000000
GP119940805|      1.000000000
GP119940806|      1.000000000
GP119940807|      1.000000000
GP119940808|      1.000000000
GP119940809|      1.000000000
GP119940810|      1.000000000
GP119940811|      1.000000000
GP119940812|      1.000000000
GP119940813|      1.000000000
GP119940814|      1.000000000
GP119940815|      1.000000000
GP119940816|      1.000000000
GP119940817|      1.000000000
GP119940818|      1.000000000
GP119940819|      1.000000000
GP119940820|      1.000000000
GP119940821|      1.000000000
GP119940822|      1.000000000
GP119940823|      1.000000000
GP119940824|      1.000000000
GP119940825|      1.000000000
GP119940826|      1.000000000
GP119940827|      1.000000000
GP119940828|      1.000000000
GP119940829|      1.000000000
GP119940830|      1.000000000
GP119940831|      1.000000000
GP119940832|      1.000000000
GP119940833|      1.000000000
GP119940835|       .000000000
GP119940836|      1.000000000
GP219940901|      1.001413958
GP219940902|      1.002829915
GP219940903|      1.004247874
GP219940904|      1.005667838
GP219940905|      1.007089810
GP219940906|      1.008513793
GP219940907|      1.009939789
GP219940908|      1.011367801
GP219940909|      1.012797833
GP219940910|      1.014229887
GP219940911|      1.015663965
GP219940912|      1.017100071
GP219940913|      1.018538208
GP219940914|      1.019978378
GP219940915|      1.021420585
GP219940916|      1.022864831
GP219940917|      1.024311119
GP219940918|      1.025759452
GP219940919|      1.027209833
GP219940920|      1.028662265
GP219940921|      1.030116750
GP219940922|      1.031573292
GP219940923|      1.033031893
GP219940924|      1.034492557
GP219940925|      1.035955286
GP219940926|      1.037420083
GP219940927|      1.038886951
GP219940928|      1.040355894
GP219940929|      1.041826914
GP219940930|      1.043300013
GP219940931|      1.044775195
GP219940932|      4.330000000
GP219940933|      1.001413958
GP219940934|      4.330000000
GP219940935|       .000000000
GP219940936|       .000000000
GP119940901|      1.001413958
GP119940902|      1.002829915
GP119940903|      1.004247874
GP119940904|      1.005667838
GP119940905|      1.007089810
GP119940906|      1.008513793
GP119940907|      1.009939789
GP119940908|      1.011367801
GP119940909|      1.012797833
GP119940910|      1.014229887
GP119940911|      1.015663965
GP119940912|      1.017100071
GP119940913|      1.018538208
GP119940914|      1.019978378
GP119940915|      1.021420585
GP119940916|      1.022864831
GP119940917|      1.024311119
GP119940918|      1.025759452
GP119940919|      1.027209833
GP119940920|      1.028662265
GP119940921|      1.030116750
GP119940922|      1.031573292
GP119940923|      1.033031893
GP119940924|      1.034492557
GP119940925|      1.035955286
GP120081236|       .000000000
GP119940926|      1.037420083
GP119940927|      1.038886951
GP119940928|      1.040355894
GP119940929|      1.041826914
GP119940930|      1.043300013
GP119940931|      1.044775195
GP119940932|      4.330000000
GP119940933|      1.001413958
GP119940934|      4.330000000
GP119940935|       .000000000
GP119940936|       .000000000
GP219941001|      1.044644776
GP219941002|      1.045991272
GP219941003|      1.047339503
GP219941004|      1.048689472
GP219941005|      1.050041181
GP219941006|      1.051394633
GP219941007|      1.052749829
GP219941008|      1.054106772
GP219941009|      1.055465464
GP219941010|      1.056825907
GP219941011|      1.058188104
GP219941012|      1.059552057
GP219941013|      1.060917768
GP219941014|      1.062285239
GP219941015|      1.063654473
GP219941016|      1.065025471
GP219941017|      1.066398237
GP219941018|      1.067772772
GP219941019|      1.069149079
GP219941020|      1.070527160
GP219941021|      1.071907017
GP219941022|      1.073288653
GP219941023|      1.074672069
GP219941024|      1.076057269
GP219941025|      1.077444254
GP219941026|      1.078833027
GP219941027|      1.080223590
GP219941028|      1.081615945
GP219941029|      1.083010095
GP219941030|      1.084406042
GP219941031|      1.085803788
GP219941032|      3.940000000
GP219941033|      1.001288951
GP219941034|      3.940000000
GP219941035|       .000000000
GP219941036|       .000000000
GP119941001|      1.044644776
GP119941002|      1.045991272
GP119941003|      1.047339503
GP119941004|      1.048689472
GP119941005|      1.050041181
GP119941006|      1.051394633
GP119941007|      1.052749829
GP119941008|      1.054106772
GP119941009|      1.055465464
GP119941010|      1.056825907
GP119941011|      1.058188104
GP119941012|      1.059552057
GP119941013|      1.060917768
GP119941014|      1.062285239
GP119941015|      1.063654473
GP119941016|      1.065025471
GP119941017|      1.066398237
GP119941018|      1.067772772
GP119941019|      1.069149079
GP119941020|      1.070527160
GP119941021|      1.071907017
GP119941022|      1.073288653
GP119941023|      1.074672069
GP119941024|      1.076057269
GP119941025|      1.077444254
GP119941026|      1.078833027
GP119941027|      1.080223590
GP119941028|      1.081615945
GP119941029|      1.083010095
GP119941030|      1.084406042
GP119941031|      1.085803788
GP119941032|      3.940000000
GP119941033|      1.001288951
GP119941034|      3.940000000
GP119941035|       .000000000
GP119941036|       .000000000
GP219941101|      1.086431877
GP219941102|      1.087060329
GP219941103|      1.087689144
GP219941104|      1.088318323
GP219941105|      1.088947866
GP219941106|      1.089577773
GP219941107|      1.090208045
GP219941108|      1.090838681
GP219941109|      1.091469682
GP219941110|      1.092101048
GP219941111|      1.092732779
GP219941112|      1.093364876
GP219941113|      1.093997338
GP219941114|      1.094630166
GP219941115|      1.095263360
GP219941116|      1.095896921
GP219941117|      1.096530848
GP219941118|      1.097165142
GP219941119|      1.097799803
GP219941120|      1.098434831
GP219941121|      1.099070226
GP219941122|      1.099705989
GP219941123|      1.100342119
GP219941124|      1.100978617
GP219941125|      1.101615484
GP219941126|      1.102252719
GP219941127|      1.102890323
GP219941128|      1.103528295
GP219941129|      1.104166636
GP219941130|      1.104805347
GP219941131|      1.105444427
GP219941132|      1.750000000
GP219941133|      1.000578455
GP219941134|      1.750000000
GP219941135|       .000000000
GP219941136|       .000000000
GP119941101|      1.086431877
GP119941102|      1.087060329
GP119941103|      1.087689144
GP119941104|      1.088318323
GP119941105|      1.088947866
GP119941106|      1.089577773
GP119941107|      1.090208045
GP119941108|      1.090838681
GP119941109|      1.091469682
GP119941110|      1.092101048
GP119941111|      1.092732779
GP119941112|      1.093364876
GP119941113|      1.093997338
GP119941114|      1.094630166
GP119941115|      1.095263360
GP119941116|      1.095896921
GP119941117|      1.096530848
GP119941118|      1.097165142
GP119941119|      1.097799803
GP119941120|      1.098434831
GP119941121|      1.099070226
GP119941122|      1.099705989
GP119941123|      1.100342119
GP119941124|      1.100978617
GP119941125|      1.101615484
GP119941126|      1.102252719
GP119941127|      1.102890323
GP119941128|      1.103528295
GP119941129|      1.104166636
GP119941130|      1.104805347
GP119941131|      1.105444427
GP119941132|      1.750000000
GP119941133|      1.000578455
GP119941134|      1.750000000
GP119941135|       .000000000
GP119941136|       .000000000
GP219941201|      1.105469769
GP219941202|      1.106134591
GP219941203|      1.106799813
GP219941204|      1.107465435
GP219941205|      1.108131457
GP219941206|      1.108797880
GP219941207|      1.109464703
GP219941208|      1.110131927
GP219941209|      1.110799553
GP219941210|      1.111467580
GP219941211|      1.112136009
GP219941212|      1.112804840
GP219941213|      1.113474073
GP219941214|      1.114143709
GP219941215|      1.114813747
GP219941216|      1.115484188
GP219941217|      1.116155032
GP219941218|      1.116826280
GP219941219|      1.117497932
GP219941220|      1.118169987
GP219941221|      1.118842447
GP219941222|      1.119515311
GP219941223|      1.120188580
GP219941224|      1.120862254
GP219941225|      1.121536333
GP219941226|      1.122210817
GP219941227|      1.122885707
GP219941228|      1.123561003
GP219941229|      1.124236705
GP219941230|      1.124912813
GP219941231|      1.125589328
GP219941232|      1.820000000
GP219941233|      1.000601393
GP219941234|      1.820000000
GP219941235|       .000000000
GP219941236|       .000000000
GP119941201|      1.105469769
GP119941202|      1.106134591
GP119941203|      1.106799813
GP119941204|      1.107465435
GP119941205|      1.108131457
GP119941206|      1.108797880
GP119941207|      1.109464703
GP119941208|      1.110131927
GP119941209|      1.110799553
GP119941210|      1.111467580
GP119941211|      1.112136009
GP119941212|      1.112804840
GP119941213|      1.113474073
GP119941214|      1.114143709
GP119941215|      1.114813747
GP119941216|      1.115484188
GP119941217|      1.116155032
GP119941218|      1.116826280
GP119941219|      1.117497932
GP119941220|      1.118169987
GP119941221|      1.118842447
GP119941222|      1.119515311
GP119941223|      1.120188580
GP119941224|      1.120862254
GP119941225|      1.121536333
GP119941226|      1.122210817
GP119941227|      1.122885707
GP119941228|      1.123561003
GP119941229|      1.124236705
GP119941230|      1.124912813
GP119941231|      1.125589328
GP119941232|      1.820000000
GP119941233|      1.000601393
GP119941234|      1.820000000
GP119941235|       .000000000
GP119941236|       .000000000
GP219950101|      1.126644177
GP219950102|      1.127700015
GP219950103|      1.128756842
GP219950104|      1.129814660
GP219950105|      1.130873469
GP219950106|      1.131933270
GP219950107|      1.132994065
GP219950108|      1.134055854
GP219950109|      1.135118638
GP219950110|      1.136182418
GP219950111|      1.137247195
GP219950112|      1.138312970
GP219950113|      1.139379743
GP219950114|      1.140447516
GP219950115|      1.141516290
GP219950116|      1.142586065
GP219950117|      1.143656843
GP219950118|      1.144728624
GP219950119|      1.145801410
GP219950120|      1.146875201
GP219950121|      1.147949999
GP219950122|      1.149025804
GP219950123|      1.150102617
GP219950124|      1.151180439
GP219950125|      1.152259271
GP219950126|      1.153339114
GP219950127|      1.154419969
GP219950128|      1.155501837
GP219950129|      1.156584719
GP219950130|      1.157668616
GP219950131|      1.158753529
GP219950132|      2.850000000
GP219950133|      1.000937153
GP219950134|      2.850000000
GP219950135|       .000000000
GP219950136|       .000000000
GP119950101|      1.126644177
GP119950102|      1.127700015
GP119950103|      1.128756842
GP119950104|      1.129814660
GP119950105|      1.130873469
GP119950106|      1.131933270
GP119950107|      1.132994065
GP119950108|      1.134055854
GP119950109|      1.135118638
GP119950110|      1.136182418
GP119950111|      1.137247195
GP119950112|      1.138312970
GP119950113|      1.139379743
GP119950114|      1.140447516
GP119950115|      1.141516290
GP119950116|      1.142586065
GP119950117|      1.143656843
GP119950118|      1.144728624
GP119950119|      1.145801410
GP119950120|      1.146875201
GP119950121|      1.147949999
GP119950122|      1.149025804
GP119950123|      1.150102617
GP119950124|      1.151180439
GP119950125|      1.152259271
GP119950126|      1.153339114
GP119950127|      1.154419969
GP119950128|      1.155501837
GP119950129|      1.156584719
GP119950130|      1.157668616
GP119950131|      1.158753529
GP119950132|      2.850000000
GP119950133|      1.000937153
GP119950134|      2.850000000
GP119950135|       .000000000
GP119950136|       .000000000
GP219950201|      1.159076669
GP219950202|      1.159399900
GP219950203|      1.159723221
GP219950204|      1.160046632
GP219950205|      1.160370133
GP219950206|      1.160693724
GP219950207|      1.161017405
GP219950208|      1.161341177
GP219950209|      1.161665039
GP219950210|      1.161988991
GP219950211|      1.162313034
GP219950212|      1.162637167
GP219950213|      1.162961390
GP219950214|      1.163285704
GP219950215|      1.163610108
GP219950216|      1.163934603
GP219950217|      1.164259188
GP219950218|      1.164583864
GP219950219|      1.164908630
GP219950220|      1.165233487
GP219950221|      1.165558434
GP219950222|      1.165883472
GP219950223|      1.166208601
GP219950224|      1.166533820
GP219950225|      1.166859130
GP219950226|      1.167184531
GP219950227|      1.167510023
GP219950228|      1.167835605
GP219950229|      1.168161278
GP219950230|      1.168487042
GP219950231|      1.168812897
GP219950232|       .840000000
GP219950233|      1.000278869
GP219950234|       .840000000
GP219950235|       .000000000
GP219950236|       .000000000
GP119950201|      1.159076669
GP119950202|      1.159399900
GP119950203|      1.159723221
GP119950204|      1.160046632
GP119950205|      1.160370133
GP119950206|      1.160693724
GP119950207|      1.161017405
GP119950208|      1.161341177
GP119950209|      1.161665039
GP119950210|      1.161988991
GP119950211|      1.162313034
GP119950212|      1.162637167
GP119950213|      1.162961390
GP119950214|      1.163285704
GP119950215|      1.163610108
GP119950216|      1.163934603
GP119950217|      1.164259188
GP119950218|      1.164583864
GP119950219|      1.164908630
GP119950220|      1.165233487
GP119950221|      1.165558434
GP119950222|      1.165883472
GP119950223|      1.166208601
GP119950224|      1.166533820
GP119950225|      1.166859130
GP119950226|      1.167184531
GP119950227|      1.167510023
GP119950228|      1.167835605
GP119950229|      1.168161278
GP119950230|      1.168487042
GP119950231|      1.168812897
GP119950232|       .840000000
GP119950233|      1.000278869
GP119950234|       .840000000
GP119950235|       .000000000
GP119950236|       .000000000
GP219950301|      1.168192158
GP219950302|      1.168548820
GP219950303|      1.168905591
GP219950304|      1.169262471
GP219950305|      1.169619460
GP219950306|      1.169976558
GP219950307|      1.170333765
GP219950308|      1.170691081
GP219950309|      1.171048506
GP219950310|      1.171406040
GP219950311|      1.171763683
GP219950312|      1.172121435
GP219950313|      1.172479297
GP219950314|      1.172837268
GP219950315|      1.173195348
GP219950316|      1.173553537
GP219950317|      1.173911836
GP219950318|      1.174270244
GP219950319|      1.174628762
GP219950320|      1.174987389
GP219950321|      1.175346126
GP219950322|      1.175704972
GP219950323|      1.176063928
GP219950324|      1.176422993
GP219950325|      1.176782168
GP219950326|      1.177141453
GP219950327|      1.177500847
GP219950328|      1.177860351
GP219950329|      1.178219965
GP219950330|      1.178579689
GP219950331|      1.178939522
GP219950332|       .920000000
GP219950333|      1.000305311
GP219950334|       .920000000
GP219950335|       .000000000
GP219950336|       .000000000
GP119950301|      1.168192158
GP119950302|      1.168548820
GP119950303|      1.168905591
GP119950304|      1.169262471
GP119950305|      1.169619460
GP119950306|      1.169976558
GP119950307|      1.170333765
GP119950308|      1.170691081
GP119950309|      1.171048506
GP119950310|      1.171406040
GP119950311|      1.171763683
GP119950312|      1.172121435
GP119950313|      1.172479297
GP119950314|      1.172837268
GP119950315|      1.173195348
GP119950316|      1.173553537
GP119950317|      1.173911836
GP119950318|      1.174270244
GP119950319|      1.174628762
GP119950320|      1.174987389
GP119950321|      1.175346126
GP119950322|      1.175704972
GP119950323|      1.176063928
GP119950324|      1.176422993
GP119950325|      1.176782168
GP119950326|      1.177141453
GP119950327|      1.177500847
GP119950328|      1.177860351
GP119950329|      1.178219965
GP119950330|      1.178579689
GP119950331|      1.178939522
GP119950332|       .920000000
GP119950333|      1.000305311
GP119950334|       .920000000
GP119950335|       .000000000
GP119950336|       .000000000
GP219950401|      1.179482128
GP219950402|      1.180024983
GP219950403|      1.180568088
GP219950404|      1.181111443
GP219950405|      1.181655048
GP219950406|      1.182198904
GP219950407|      1.182743010
GP219950408|      1.183287366
GP219950409|      1.183831973
GP219950410|      1.184376830
GP219950411|      1.184921938
GP219950412|      1.185467297
GP219950413|      1.186012907
GP219950414|      1.186558768
GP219950415|      1.187104880
GP219950416|      1.187651244
GP219950417|      1.188197859
GP219950418|      1.188744726
GP219950419|      1.189291845
GP219950420|      1.189839215
GP219950421|      1.190386837
GP219950422|      1.190934711
GP219950423|      1.191482838
GP219950424|      1.192031217
GP219950425|      1.192579848
GP219950426|      1.193128732
GP219950427|      1.193677868
GP219950428|      1.194227257
GP219950429|      1.194776899
GP219950430|      1.195326794
GP219950431|      1.195876942
GP219950432|      1.390000000
GP219950433|      1.000460249
GP219950434|      1.390000000
GP219950435|       .000000000
GP219950436|       .000000000
GP119950401|      1.179482128
GP119950402|      1.180024983
GP119950403|      1.180568088
GP119950404|      1.181111443
GP119950405|      1.181655048
GP119950406|      1.182198904
GP119950407|      1.182743010
GP119950408|      1.183287366
GP119950409|      1.183831973
GP119950410|      1.184376830
GP119950411|      1.184921938
GP119950412|      1.185467297
GP119950413|      1.186012907
GP119950414|      1.186558768
GP119950415|      1.187104880
GP119950416|      1.187651244
GP119950417|      1.188197859
GP119950418|      1.188744726
GP119950419|      1.189291845
GP119950420|      1.189839215
GP119950421|      1.190386837
GP119950422|      1.190934711
GP119950423|      1.191482838
GP119950424|      1.192031217
GP119950425|      1.192579848
GP119950426|      1.193128732
GP119950427|      1.193677868
GP119950428|      1.194227257
GP119950429|      1.194776899
GP119950430|      1.195326794
GP119950431|      1.195876942
GP119950432|      1.390000000
GP119950433|      1.000460249
GP119950434|      1.390000000
GP119950435|       .000000000
GP119950436|       .000000000
GP219950501|      1.195770651
GP219950502|      1.196214673
GP219950503|      1.196658860
GP219950504|      1.197103212
GP219950505|      1.197547729
GP219950506|      1.197992411
GP219950507|      1.198437258
GP219950508|      1.198882270
GP219950509|      1.199327447
GP219950510|      1.199772790
GP219950511|      1.200218298
GP219950512|      1.200663971
GP219950513|      1.201109810
GP219950514|      1.201555815
GP219950515|      1.202001985
GP219950516|      1.202448321
GP219950517|      1.202894823
GP219950518|      1.203341490
GP219950519|      1.203788323
GP219950520|      1.204235322
GP219950521|      1.204682487
GP219950522|      1.205129818
GP219950523|      1.205577315
GP219950524|      1.206024978
GP219950525|      1.206472808
GP219950526|      1.206920804
GP219950527|      1.207368966
GP219950528|      1.207817295
GP219950529|      1.208265790
GP219950530|      1.208714452
GP219950531|      1.209163280
GP219950532|      1.120000000
GP219950533|      1.000371327
GP219950534|      1.120000000
GP219950535|       .000000000
GP219950536|       .000000000
GP119950501|      1.195770651
GP119950502|      1.196214673
GP119950503|      1.196658860
GP119950504|      1.197103212
GP119950505|      1.197547729
GP119950506|      1.197992411
GP119950507|      1.198437258
GP119950508|      1.198882270
GP119950509|      1.199327447
GP119950510|      1.199772790
GP119950511|      1.200218298
GP119950512|      1.200663971
GP119950513|      1.201109810
GP119950514|      1.201555815
GP119950515|      1.202001985
GP119950516|      1.202448321
GP119950517|      1.202894823
GP119950518|      1.203341490
GP119950519|      1.203788323
GP119950520|      1.204235322
GP119950521|      1.204682487
GP119950522|      1.205129818
GP119950523|      1.205577315
GP119950524|      1.206024978
GP119950525|      1.206472808
GP119950526|      1.206920804
GP119950527|      1.207368966
GP119950528|      1.207817295
GP119950529|      1.208265790
GP119950530|      1.208714452
GP119950531|      1.209163280
GP119950532|      1.120000000
GP119950533|      1.000371327
GP119950534|      1.120000000
GP119950535|       .000000000
GP119950536|       .000000000
GP219950601|      1.210001219
GP219950602|      1.210839739
GP219950603|      1.211678840
GP219950604|      1.212518523
GP219950605|      1.213358787
GP219950606|      1.214199634
GP219950607|      1.215041063
GP219950608|      1.215883076
GP219950609|      1.216725672
GP219950610|      1.217568852
GP219950611|      1.218412616
GP219950612|      1.219256965
GP219950613|      1.220101899
GP219950614|      1.220947419
GP219950615|      1.221793525
GP219950616|      1.222640217
GP219950617|      1.223487496
GP219950618|      1.224335362
GP219950619|      1.225183815
GP219950620|      1.226032856
GP219950621|      1.226882486
GP219950622|      1.227732705
GP219950623|      1.228583513
GP219950624|      1.229434910
GP219950625|      1.230286897
GP219950626|      1.231139475
GP219950627|      1.231992644
GP219950628|      1.232846404
GP219950629|      1.233700755
GP219950630|      1.234555699
GP219950631|      1.235411235
GP219950632|      2.100000000
GP219950633|      1.000692991
